"uid","namedLocation","domainID","siteID","plotID","plotType","collectDate","sampleID","cnSampleID","cnSampleCode","analysisDate","sampleType","d15N","d13C","cnIsotopeQF","isotopeAccuracyQF","analyticalRepNumber","remarks","laboratoryName","testMethod","instrument","analyzedBy","reviewedBy","dataQF"
"985a526b-4c82-4719-865d-317bf1231b8e","HARV_002.basePlot.cfc","D01","HARV","HARV_002","distributed","2018-09-13T15:14Z","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy/Cef7KABvT4=","AVQkM2txccfiSjgtVV+pptOYsYeSWQKy61mQbZXD+SE=","A00000032253","2019-01-24","vegetation",-1.1,-30.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"fd18facc-128f-444c-877a-a58d81721837","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","2018-09-13T18:20Z","AVQkM2txccef2labSJF6XRr/e6EabGRtYmCyKOw2YUM=","AVQkM2txccef2labSJF6XRr/e6EabGRtpMKDZNCiaHY=","A00000032249","2019-01-23","vegetation",-3.8,-27.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"0ebbd869-43f9-4ba6-bfe3-70835b7b0b11","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","2018-09-13T19:07Z","AVQkM2txcce10wz3R9YDPCy/qOkm4Yuh2kQz3M3JqDs=","AVQkM2txcce10wz3R9YDPCy/qOkm4Yuhca5o3Nfg3po=","A00000032242","2019-01-23","vegetation",-3.7,-27.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"b00e8802-1915-4881-9b6a-4fcfd02d4d5c","HARV_020.basePlot.cfc","D01","HARV","HARV_020","distributed","2018-09-13T19:57Z","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTxwuHuVekxaA=","AVQkM2txccfQ9gL84DDu1LiWnMK9XSZTFBMTYWYhVdM=","A00000032241","2019-01-23","vegetation",-4.4,-29,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"fda53ada-2802-459e-bbb4-c08560b8afc5","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","2018-09-17T13:45Z","AVQkM2txcceIitBakpoc8loyloTarjQ/wzkXvTRKclI=","AVQkM2txcceIitBakpoc8loyloTarjQ/7zl/Y28WAbA=","A00000032237","2019-01-23","vegetation",-3.3,-28.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e0226fc6-bc30-442f-9bf6-2cbc60ca69bd","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","2018-09-17T16:27Z","AVQkM2txcceIitBakpoc8h0+cR9qiKY2SVo741tpyNU=","AVQkM2txcceIitBakpoc8h0+cR9qiKY2YZjAFu9gIak=","A00000032233","2019-01-23","vegetation",-3.1,-28.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c6de1795-23f6-481b-aeb4-70dc99effefe","HARV_034.basePlot.cfc","D01","HARV","HARV_034","tower","2018-09-17T19:26Z","AVQkM2txcceIitBakpoc8nNFI38kpaWdWDI6HA3w2cQ=","AVQkM2txcceIitBakpoc8nNFI38kpaWdAuIc33KY3qU=","A00000032230","2019-01-23","vegetation",-1.8,-28.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"957a9930-3233-4780-9069-f6ef64395355","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","2017-07-24T12:29Z","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2optV4j8vL6Y=","HvxvVDlCk1+52DmmtjULpk2KHiWTONl2TM9SwPpPt9o=",NA,"2018-05-30","vegetation",0,-29.8,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"787903f0-1c57-4941-bcbe-af74957a0d40","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","2017-07-24T13:06Z","HvxvVDlCk18recdnuMUehunN/NlpHPvsn6rKCv4cW6M=","HvxvVDlCk18recdnuMUehunN/NlpHPvs6cmKLR97Hmk=",NA,"2018-05-30","vegetation",0.4,-25.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"b17bbd72-a736-4ba2-a242-0570f09ca1cd","SCBI_005.basePlot.cfc","D02","SCBI","SCBI_005","distributed","2017-07-24T15:09Z","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhRw+6sK11aWqs=","HvxvVDlCk1+PJvxtOAh+kuFriv5tZbhR45gOlfojzUk=",NA,"2018-05-30","vegetation",-0.6,-28.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a0527893-f042-44a3-8fe7-440246014886","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","2017-07-25T13:28Z","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1oknqmSB0px8=","HvxvVDlCk1/lWAw6u5RweSwfmAamcWY1qp8ukYnPs5Y=",NA,"2018-05-30","vegetation",-1.6,-28.4,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"cfcbae24-1680-4fcc-832f-8b7a4969bb91","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","2017-07-25T13:29Z","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl2hZ7UP3OAE=","HvxvVDlCk1/Ol10IGwAkvm1Z7kRTDOgcl0x6dA5X4eE=",NA,"2018-05-30","vegetation",-2,-26.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"ad16ca6c-668b-48a1-9538-e63872335d1f","SCBI_004.basePlot.cfc","D02","SCBI","SCBI_004","distributed","2017-07-25T14:26Z","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNS/W4G1Iat3s=","HvxvVDlCk1/dNwsE2B0+NGE0Ihj/3WgNsG0EH30eQsE=",NA,"2018-05-30","vegetation",-1.8,-28.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"7e18e449-01e9-4ee8-a7fd-c11b2e567a34","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","2017-07-25T16:57Z","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0apRmAwsMvV50=","HvxvVDlCk1883DeQw28MdnJFN2Yr4f0a8YdujV1OoA4=",NA,"2018-05-31","vegetation",-1.2,-29.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"1b4d8bd7-8d7d-4a1b-b639-47ed109b022b","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","2017-07-26T13:50Z","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzdzxSLKrdj+4=","HvxvVDlCk18oNCQQptCKY1FS/2EKbyWzEQRhUxfyE60=",NA,"2018-05-31","vegetation",-3.2,-28.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"92bbe377-e61c-4cf4-82df-13d94d7458f4","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","2017-07-26T15:52Z","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlzjRrqnIHDlKA=","HvxvVDlCk19Uda+oQsq6DYY/6bZIJmlz6KJecjE+abQ=",NA,"2018-05-31","vegetation",-1.9,-27.9,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"c9f2051e-0135-4568-9c56-01bf366f23ec","SCBI_049.basePlot.cfc","D02","SCBI","SCBI_049","tower","2017-07-26T17:54Z","HvxvVDlCk1+KVx888dV2UvUKxPneZWVxjm4EVnGl/t4=","HvxvVDlCk1+KVx888dV2UvUKxPneZWVx0PTs0M0kRXg=",NA,"2018-05-31","vegetation",-2.4,-28.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a7fd6d14-b946-4a3f-9ee1-73f4c886c953","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","2017-07-27T14:24Z","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq64SBG3RfAhI4=","HvxvVDlCk19XvWt6ZGxkDzEwNIwcfNq6hpMY5nqFRBU=",NA,"2018-05-30","vegetation",0.8,-28,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"54fc9e44-fc00-4151-88e7-14330ad3845c","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","2017-07-27T16:32Z","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MzOqJf7o0ag=",NA,"2018-05-30","vegetation",-0.7,-30,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d574b225-03fb-4b76-83dd-3f4646c50c5c","SCBI_010.basePlot.cfc","D02","SCBI","SCBI_010","distributed","2017-07-27T16:32Z","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MtBN6OugIbU=","HvxvVDlCk1+ZFcUrkrclmF6kKcmWmFa6MzOqJf7o0ag=",NA,"2018-05-30","vegetation",-0.8,-30.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"39e99ee2-bb5f-4f8a-9fb6-2edcef5cfcd4","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","2017-07-28T05:10Z","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+UyGJEQJ3Fv4=",NA,"2018-05-31","vegetation",-1.8,-28.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"f2e9f6eb-5dc3-4d50-80ed-c1e6fa9bc6f7","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","2017-07-28T05:10Z","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+lT00LmxDsSQ=","HvxvVDlCk19EVGeg9EptERY8d7QKUf5+UyGJEQJ3Fv4=",NA,"2018-05-31","vegetation",-1.7,-28.2,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"24bab3ff-2998-4109-bd22-d56229d8be7d","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","2017-07-28T13:30Z","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF33QYbdiOMRZA=","HvxvVDlCk19/LDHwwAo3YxZqxe4gnGF3QEhvK8cXb/Y=",NA,"2018-05-30","vegetation",-0.9,-27.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"69f27d1e-bdbd-4ac9-86b4-0ab3d111fdff","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","2017-07-28T14:47Z","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3+nXIerncPeY=",NA,"2018-05-30","vegetation",-0.6,-28,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"41f09ee3-646f-42d1-a468-07a5d7c61ea1","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","2017-07-28T14:47Z","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3SCyvt34gmBk=","HvxvVDlCk1+WcrkevV8Iu1UJFz5xk1r3+nXIerncPeY=",NA,"2018-05-30","vegetation",-0.6,-27.9,"0","0",2,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"74a28bc1-1a35-4c69-8e99-b5aa4e7741d3","SCBI_002.basePlot.cfc","D02","SCBI","SCBI_002","distributed","2017-07-28T15:15Z","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJaxl8Ck9jB24=","HvxvVDlCk1+Qj9bexHPaS+L21NZ5c6MJkkDypV3XBH8=",NA,"2018-05-30","vegetation",-1.9,-28.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"a34ffa73-1faa-4635-84aa-9094177bdf7c","SCBI_045.basePlot.cfc","D02","SCBI","SCBI_045","tower","2017-07-28T19:35Z","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds1JF6UqHlHlE=","HvxvVDlCk1885jWb3D9uoNtfBoh8w7ds8WbQEwjIvF0=",NA,"2018-05-30","vegetation",-2,-29,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"65c806e3-377f-49d0-85bb-4fe64d1936f5","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","2017-07-31T14:15Z","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5g0H5tKbBogRU=","HvxvVDlCk19Zj9vSHVUUnXMykrJPAQ5gRY28CnJY0IA=",NA,"2018-05-30","vegetation",0.4,-28.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"8357021e-3b7e-49ff-8943-ce3327a5e78d","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","2017-07-31T15:20Z","HvxvVDlCk18ush1BqjuQDS9DQaX44XwvURN7NsCxT/M=","HvxvVDlCk18ush1BqjuQDS9DQaX44Xwv3C/GzqwhaXU=",NA,"2018-05-30","vegetation",-1.3,-30.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"cc595a41-c880-4d6c-9b07-93ac0d2ce488","SCBI_013.basePlot.cfc","D02","SCBI","SCBI_013","distributed","2017-07-31T16:45Z","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNvH9kpDJGuvvY=","HvxvVDlCk19fheKIYCBrr/6ub+ELkaNv4mRdQCh/2xw=",NA,"2018-05-30","vegetation",-1.8,-28.6,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"e783bd95-1e23-44c4-8b6e-6d8cc03a30fd","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","2017-08-01T13:20Z","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqRhlQcjpEZCJs=","HvxvVDlCk19ysRYVkOV3WA0r8hQHAlqR2rnWbD7TfCU=",NA,"2018-05-30","vegetation",-1.3,-29.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"eab361ab-518e-46b0-8c02-4f68c680754f","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","2017-08-01T14:15Z","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASXFeig3DWZYo=","HvxvVDlCk19JlN37PLGpuXmwYTp0GGASDofCxUQwq0I=",NA,"2018-05-30","vegetation",-0.4,-31.1,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"21a47235-d19a-488b-8e03-8a53ed26926c","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","2017-08-01T18:05Z","HvxvVDlCk19LcyNt9GpiizHsoykg80Zn6ewX9TkT9Io=","HvxvVDlCk19LcyNt9GpiizHsoykg80ZnUxo5oWB+xz4=",NA,"2018-05-30","vegetation",-1.9,-32,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"0a6ea437-f2d9-4515-a965-ff9bd96ff481","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","2017-08-01T18:44Z","HvxvVDlCk19LcyNt9Gpii5g5y6jx981iIgr5dxxPImk=","HvxvVDlCk19LcyNt9Gpii5g5y6jx981iN2dWqp6j/L0=",NA,"2018-05-30","vegetation",-2.9,-30.3,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"acab018a-2038-4278-a8c6-695029181840","SCBI_008.basePlot.cfc","D02","SCBI","SCBI_008","distributed","2017-08-01T20:14Z","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7AcG3DtgFtvI=","HvxvVDlCk18b8byyzvtwUShRHIk63Dg7bHRJXOcWnEM=",NA,"2018-05-30","vegetation",-0.1,-28.5,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"767a905d-2b35-4d63-b189-deb3fc228431","SCBI_011.basePlot.cfc","D02","SCBI","SCBI_011","distributed","2017-08-01T21:20Z","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5pjCHvvNaOZ5A=","HvxvVDlCk19LcyNt9Gpiizjew9YqWN5p+lcDb2sY94c=",NA,"2018-05-30","vegetation",-2.2,-29.7,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
"d6d2d74b-9fac-47cb-97d7-04013d4e0287","SCBI_047.basePlot.cfc","D02","SCBI","SCBI_047","tower","2017-08-02T14:00Z","HvxvVDlCk1///5x2e0+GBQoeE/Pusmmq+V9J519zxOo=","HvxvVDlCk1///5x2e0+GBQoeE/PusmmqHMOI7aYCY/g=",NA,"2018-05-31","vegetation",-2.4,-31.2,"0","0",1,NA,"University of Wyoming Stable Isotope Facility","010 EA-IRMS organic d15n, d13c, C% & N%","Carlo Erba 1110 Elemental Analyzer with Zero Blank Autosampler coupled to a Thermo Delta V Plus IRMS via Thermo Conflo IV interface","rHBrhUbTwVSLtfc5tc9S18/eJGkjVJIj","L/6ZjMlRllRQ+sQbi+7sFw==",NA
